time	species	protein	transcript	ribo_density
69	p0	1.0	0.0	0.0
69	protein1	368.0	19.0	1.473684
69	protein2	336.0	18.0	1.277778
69	protein3	275.0	20.0	1.4
69	rnapol	0.0	0.0	0.0
70	__protein1_rbs	15.0	0.0	0.0
70	__protein2_rbs	15.0	0.0	0.0
70	__protein3_rbs	14.0	0.0	0.0
70	__ribosome	21.0	0.0	0.0
70	__rnase_site_ext	15.0	0.0	0.0
70	p0	1.0	0.0	0.0
70	protein1	378.0	19.0	1.315789
70	protein2	340.0	18.0	1.333333
70	protein3	283.0	20.0	1.5
70	rnapol	0.0	0.0	0.0
71	__protein1_rbs	16.0	0.0	0.0
71	__protein2_rbs	14.0	0.0	0.0
71	__protein3_rbs	17.0	0.0	0.0
71	__ribosome	25.0	0.0	0.0
71	__rnase_site_ext	16.0	0.0	0.0
71	p0	0.0	0.0	0.0
71	protein1	385.0	18.0	1.277778
71	protein2	345.0	18.0	1.333333
71	protein3	290.0	19.0	1.473684
71	rnapol	0.0	0.0	0.0
72	__protein1_rbs	17.0	0.0	0.0
72	__protein2_rbs	13.0	0.0	0.0
72	__protein3_rbs	10.0	0.0	0.0
72	__ribosome	23.0	0.0	0.0
72	__rnase_site_ext	18.0	0.0	0.0
72	p0	1.0	0.0	0.0
72	protein1	391.0	19.0	1.210526
72	protein2	353.0	18.0	1.277778
72	protein3	297.0	19.0	1.631579
72	rnapol	0.0	0.0	0.0
73	__protein1_rbs	14.0	0.0	0.0
73	__protein2_rbs	15.0	0.0	0.0
73	__protein3_rbs	16.0	0.0	0.0
73	__ribosome	16.0	0.0	0.0
73	__rnase_site_ext	15.0	0.0	0.0
73	p0	1.0	0.0	0.0
73	protein1	399.0	19.0	1.263158
73	protein2	357.0	19.0	1.315789
73	protein3	301.0	19.0	1.842105
73	rnapol	2.0	0.0	0.0
74	__protein1_rbs	15.0	0.0	0.0
74	__protein2_rbs	18.0	0.0	0.0
74	__protein3_rbs	17.0	0.0	0.0
74	__ribosome	19.0	0.0	0.0
74	__rnase_site_ext	17.0	0.0	0.0
74	p0	0.0	0.0	0.0
74	protein1	407.0	19.0	1.210526
74	protein2	363.0	19.0	1.315789
74	protein3	308.0	18.0	1.833333
74	rnapol	0.0	0.0	0.0
75	__protein1_rbs	18.0	0.0	0.0
75	__protein2_rbs	17.0	0.0	0.0
75	__protein3_rbs	17.0	0.0	0.0
75	__ribosome	20.0	0.0	0.0
75	__rnase_site_ext	19.0	0.0	0.0
75	p0	1.0	0.0	0.0
75	protein1	412.0	20.0	1.2
75	protein2	367.0	20.0	1.3
75	protein3	317.0	18.0	1.666667
75	rnapol	0.0	0.0	0.0
76	__protein1_rbs	19.0	0.0	0.0
76	__protein2_rbs	16.0	0.0	0.0
76	__protein3_rbs	14.0	0.0	0.0
76	__ribosome	21.0	0.0	0.0
76	__rnase_site_ext	19.0	0.0	0.0
76	p0	1.0	0.0	0.0
76	protein1	420.0	20.0	1.0
76	protein2	376.0	20.0	1.3
76	protein3	320.0	18.0	1.833333
76	rnapol	0.0	0.0	0.0
77	__protein1_rbs	14.0	0.0	0.0
77	__protein2_rbs	17.0	0.0	0.0
77	__protein3_rbs	16.0	0.0	0.0
77	__ribosome	30.0	0.0	0.0
77	__rnase_site_ext	15.0	0.0	0.0
77	p0	1.0	0.0	0.0
77	protein1	427.0	19.0	1.052632
77	protein2	382.0	22.0	1.136364
77	protein3	333.0	19.0	1.315789
77	rnapol	0.0	0.0	0.0
78	__protein1_rbs	14.0	0.0	0.0
78	__protein2_rbs	15.0	0.0	0.0
78	__protein3_rbs	15.0	0.0	0.0
78	__ribosome	21.0	0.0	0.0
78	__rnase_site_ext	15.0	0.0	0.0
78	p0	1.0	0.0	0.0
78	protein1	434.0	19.0	1.052632
78	protein2	387.0	21.0	1.380952
78	protein3	338.0	19.0	1.578947
78	rnapol	0.0	0.0	0.0
79	__protein1_rbs	17.0	0.0	0.0
79	__protein2_rbs	17.0	0.0	0.0
79	__protein3_rbs	15.0	0.0	0.0
79	__ribosome	19.0	0.0	0.0
79	__rnase_site_ext	17.0	0.0	0.0
79	p0	1.0	0.0	0.0
79	protein1	439.0	19.0	1.105263
79	protein2	393.0	21.0	1.47619
79	protein3	347.0	19.0	1.526316
79	rnapol	0.0	0.0	0.0
80	__protein1_rbs	16.0	0.0	0.0
80	__protein2_rbs	18.0	0.0	0.0
80	__protein3_rbs	18.0	0.0	0.0
80	__ribosome	18.0	0.0	0.0
80	__rnase_site_ext	16.0	0.0	0.0
80	p0	1.0	0.0	0.0
80	protein1	445.0	18.0	1.055556
80	protein2	400.0	20.0	1.45
80	protein3	349.0	20.0	1.7
80	rnapol	1.0	0.0	0.0
81	__protein1_rbs	12.0	0.0	0.0
81	__protein2_rbs	20.0	0.0	0.0
81	__protein3_rbs	19.0	0.0	0.0
81	__ribosome	22.0	0.0	0.0
81	__rnase_site_ext	13.0	0.0	0.0
81	p0	1.0	0.0	0.0
81	protein1	450.0	18.0	1.277778
81	protein2	408.0	20.0	1.15
81	protein3	355.0	22.0	1.454545
81	rnapol	0.0	0.0	0.0
82	__protein1_rbs	14.0	0.0	0.0
82	__protein2_rbs	18.0	0.0	0.0
82	__protein3_rbs	18.0	0.0	0.0
82	__ribosome	25.0	0.0	0.0
82	__rnase_site_ext	15.0	0.0	0.0
82	p0	1.0	0.0	0.0
82	protein1	460.0	19.0	1.105263
82	protein2	414.0	20.0	0.95
82	protein3	363.0	22.0	1.590909
82	rnapol	0.0	0.0	0.0
83	__protein1_rbs	15.0	0.0	0.0
83	__protein2_rbs	18.0	0.0	0.0
83	__protein3_rbs	17.0	0.0	0.0
83	__ribosome	20.0	0.0	0.0
83	__rnase_site_ext	19.0	0.0	0.0
83	p0	0.0	0.0	0.0
83	protein1	461.0	19.0	1.421053
83	protein2	423.0	20.0	0.8
83	protein3	373.0	22.0	1.681818
83	rnapol	0.0	0.0	0.0
84	__protein1_rbs	19.0	0.0	0.0
84	__protein2_rbs	16.0	0.0	0.0
84	__protein3_rbs	19.0	0.0	0.0
84	__ribosome	18.0	0.0	0.0
84	__rnase_site_ext	20.0	0.0	0.0
84	p0	0.0	0.0	0.0
84	protein1	470.0	20.0	1.35
84	protein2	427.0	19.0	0.947368
84	protein3	380.0	22.0	1.681818
84	rnapol	1.0	0.0	0.0
85	__protein1_rbs	18.0	0.0	0.0
85	__protein2_rbs	17.0	0.0	0.0
85	__protein3_rbs	18.0	0.0	0.0
85	__ribosome	21.0	0.0	0.0
85	__rnase_site_ext	19.0	0.0	0.0
85	p0	0.0	0.0	0.0
85	protein1	479.0	21.0	1.142857
85	protein2	431.0	20.0	0.9
85	protein3	386.0	22.0	1.681818
85	rnapol	0.0	0.0	0.0
86	__protein1_rbs	18.0	0.0	0.0
86	__protein2_rbs	14.0	0.0	0.0
86	__protein3_rbs	16.0	0.0	0.0
86	__ribosome	15.0	0.0	0.0
86	__rnase_site_ext	18.0	0.0	0.0
86	p0	1.0	0.0	0.0
86	protein1	485.0	21.0	1.095238
86	protein2	431.0	19.0	1.263158
86	protein3	392.0	21.0	1.809524
86	rnapol	0.0	0.0	0.0
87	__protein1_rbs	15.0	0.0	0.0
87	__protein2_rbs	14.0	0.0	0.0
87	__protein3_rbs	18.0	0.0	0.0
87	__ribosome	22.0	0.0	0.0
87	__rnase_site_ext	17.0	0.0	0.0
87	p0	1.0	0.0	0.0
87	protein1	495.0	20.0	1.05
87	protein2	440.0	20.0	1.25
87	protein3	406.0	21.0	1.52381
87	rnapol	0.0	0.0	0.0
88	__protein1_rbs	16.0	0.0	0.0
88	__protein2_rbs	18.0	0.0	0.0
88	__protein3_rbs	16.0	0.0	0.0
88	__ribosome	21.0	0.0	0.0
88	__rnase_site_ext	17.0	0.0	0.0
88	p0	1.0	0.0	0.0
88	protein1	502.0	20.0	1.05
88	protein2	442.0	21.0	1.285714
88	protein3	413.0	20.0	1.55
88	rnapol	0.0	0.0	0.0
89	__protein1_rbs	17.0	0.0	0.0
89	__protein2_rbs	17.0	0.0	0.0
89	__protein3_rbs	16.0	0.0	0.0
89	__ribosome	15.0	0.0	0.0
89	__rnase_site_ext	17.0	0.0	0.0
89	p0	1.0	0.0	0.0
89	protein1	507.0	20.0	1.25
89	protein2	448.0	22.0	1.227273
89	protein3	420.0	21.0	1.5714290000000002
89	rnapol	0.0	0.0	0.0
90	__protein1_rbs	18.0	0.0	0.0
90	__protein2_rbs	21.0	0.0	0.0
90	__protein3_rbs	19.0	0.0	0.0
90	__ribosome	17.0	0.0	0.0
90	__rnase_site_ext	19.0	0.0	0.0
90	p0	1.0	0.0	0.0
90	protein1	511.0	20.0	1.25
90	protein2	453.0	22.0	1.136364
90	protein3	426.0	21.0	1.5714290000000002
90	rnapol	0.0	0.0	0.0
91	__protein1_rbs	13.0	0.0	0.0
91	__protein2_rbs	18.0	0.0	0.0
91	__protein3_rbs	17.0	0.0	0.0
91	__ribosome	19.0	0.0	0.0
91	__rnase_site_ext	17.0	0.0	0.0
91	p0	1.0	0.0	0.0
91	protein1	521.0	20.0	1.25
91	protein2	461.0	22.0	1.136364
91	protein3	434.0	21.0	1.47619
91	rnapol	0.0	0.0	0.0
92	__protein1_rbs	17.0	0.0	0.0
92	__protein2_rbs	16.0	0.0	0.0
92	__protein3_rbs	17.0	0.0	0.0
92	__ribosome	19.0	0.0	0.0
92	__rnase_site_ext	17.0	0.0	0.0
92	p0	1.0	0.0	0.0
92	protein1	530.0	19.0	1.157895
92	protein2	467.0	21.0	1.380952
92	protein3	441.0	21.0	1.4285709999999998
92	rnapol	0.0	0.0	0.0
93	__protein1_rbs	18.0	0.0	0.0
93	__protein2_rbs	19.0	0.0	0.0
93	__protein3_rbs	17.0	0.0	0.0
93	__ribosome	22.0	0.0	0.0
93	__rnase_site_ext	18.0	0.0	0.0
93	p0	0.0	0.0	0.0
93	protein1	537.0	19.0	0.947368
93	protein2	472.0	21.0	1.333333
93	protein3	448.0	23.0	1.391304
93	rnapol	0.0	0.0	0.0
94	__protein1_rbs	17.0	0.0	0.0
94	__protein2_rbs	16.0	0.0	0.0
94	__protein3_rbs	19.0	0.0	0.0
94	__ribosome	15.0	0.0	0.0
94	__rnase_site_ext	18.0	0.0	0.0
94	p0	1.0	0.0	0.0
94	protein1	540.0	20.0	1.05
94	protein2	476.0	20.0	1.6
94	protein3	456.0	23.0	1.391304
94	rnapol	1.0	0.0	0.0
95	__protein1_rbs	18.0	0.0	0.0
95	__protein2_rbs	17.0	0.0	0.0
95	__protein3_rbs	16.0	0.0	0.0
95	__ribosome	18.0	0.0	0.0
95	__rnase_site_ext	18.0	0.0	0.0
95	p0	1.0	0.0	0.0
95	protein1	550.0	21.0	0.904762
95	protein2	486.0	20.0	1.3
95	protein3	461.0	23.0	1.608696
95	rnapol	0.0	0.0	0.0
96	__protein1_rbs	18.0	0.0	0.0
96	__protein2_rbs	18.0	0.0	0.0
96	__protein3_rbs	17.0	0.0	0.0
96	__ribosome	22.0	0.0	0.0
96	__rnase_site_ext	19.0	0.0	0.0
96	p0	1.0	0.0	0.0
96	protein1	555.0	21.0	0.952381
96	protein2	496.0	20.0	1.0
96	protein3	469.0	22.0	1.727273
96	rnapol	1.0	0.0	0.0
97	__protein1_rbs	18.0	0.0	0.0
97	__protein2_rbs	18.0	0.0	0.0
97	__protein3_rbs	18.0	0.0	0.0
97	__ribosome	16.0	0.0	0.0
97	__rnase_site_ext	19.0	0.0	0.0
97	p0	1.0	0.0	0.0
97	protein1	559.0	22.0	1.090909
97	protein2	500.0	20.0	1.05
97	protein3	477.0	22.0	1.772727
97	rnapol	0.0	0.0	0.0
98	__protein1_rbs	20.0	0.0	0.0
98	__protein2_rbs	19.0	0.0	0.0
98	__protein3_rbs	18.0	0.0	0.0
98	__ribosome	20.0	0.0	0.0
98	__rnase_site_ext	21.0	0.0	0.0
98	p0	1.0	0.0	0.0
98	protein1	566.0	23.0	1.043478
98	protein2	505.0	21.0	0.904762
98	protein3	485.0	22.0	1.681818
98	rnapol	0.0	0.0	0.0
99	__protein1_rbs	18.0	0.0	0.0
99	__protein2_rbs	17.0	0.0	0.0
99	__protein3_rbs	15.0	0.0	0.0
99	__ribosome	15.0	0.0	0.0
99	__rnase_site_ext	18.0	0.0	0.0
99	p0	1.0	0.0	0.0
99	protein1	574.0	23.0	1.130435
99	protein2	511.0	21.0	1.0
99	protein3	493.0	22.0	1.727273
99	rnapol	0.0	0.0	0.0
100	__protein1_rbs	20.0	0.0	0.0
100	__protein2_rbs	18.0	0.0	0.0
100	__protein3_rbs	16.0	0.0	0.0
100	__ribosome	15.0	0.0	0.0
100	__rnase_site_ext	22.0	0.0	0.0
100	p0	1.0	0.0	0.0
100	protein1	580.0	23.0	1.043478
100	protein2	513.0	21.0	1.2380950000000002
100	protein3	502.0	21.0	1.666667
100	rnapol	0.0	0.0	0.0
101	__protein1_rbs	21.0	0.0	0.0
101	__protein2_rbs	19.0	0.0	0.0
101	__protein3_rbs	20.0	0.0	0.0
101	__ribosome	27.0	0.0	0.0
101	__rnase_site_ext	21.0	0.0	0.0
101	p0	1.0	0.0	0.0
101	protein1	588.0	23.0	0.956522
101	protein2	521.0	23.0	1.043478
101	protein3	513.0	21.0	1.285714
101	rnapol	0.0	0.0	0.0
102	__protein1_rbs	19.0	0.0	0.0
102	__protein2_rbs	15.0	0.0	0.0
102	__protein3_rbs	19.0	0.0	0.0
102	__ribosome	18.0	0.0	0.0
102	__rnase_site_ext	20.0	0.0	0.0
102	p0	1.0	0.0	0.0
102	protein1	596.0	23.0	0.913043
102	protein2	522.0	23.0	1.391304
102	protein3	518.0	22.0	1.318182
102	rnapol	0.0	0.0	0.0
103	__protein1_rbs	19.0	0.0	0.0
103	__protein2_rbs	19.0	0.0	0.0
103	__protein3_rbs	17.0	0.0	0.0
103	__ribosome	15.0	0.0	0.0
103	__rnase_site_ext	19.0	0.0	0.0
103	p0	1.0	0.0	0.0
103	protein1	604.0	22.0	0.909091
103	protein2	529.0	23.0	1.478261
103	protein3	525.0	22.0	1.409091
103	rnapol	0.0	0.0	0.0
104	__protein1_rbs	21.0	0.0	0.0
104	__protein2_rbs	18.0	0.0	0.0
104	__protein3_rbs	19.0	0.0	0.0
104	__ribosome	18.0	0.0	0.0
104	__rnase_site_ext	22.0	0.0	0.0
104	p0	1.0	0.0	0.0
104	protein1	608.0	22.0	0.8636360000000001
104	protein2	537.0	23.0	1.391304
104	protein3	531.0	22.0	1.409091
104	rnapol	1.0	0.0	0.0
105	__protein1_rbs	20.0	0.0	0.0
105	__protein2_rbs	15.0	0.0	0.0
105	__protein3_rbs	17.0	0.0	0.0
105	__ribosome	14.0	0.0	0.0
105	__rnase_site_ext	21.0	0.0	0.0
105	p0	1.0	0.0	0.0
105	protein1	614.0	23.0	0.8695649999999999
105	protein2	544.0	23.0	1.434783
105	protein3	538.0	23.0	1.434783
105	rnapol	1.0	0.0	0.0
106	__protein1_rbs	20.0	0.0	0.0
106	__protein2_rbs	20.0	0.0	0.0
106	__protein3_rbs	18.0	0.0	0.0
106	__ribosome	18.0	0.0	0.0
106	__rnase_site_ext	20.0	0.0	0.0
106	p0	1.0	0.0	0.0
106	protein1	621.0	24.0	0.916667
106	protein2	552.0	23.0	1.2608700000000002
106	protein3	545.0	23.0	1.347826
106	rnapol	0.0	0.0	0.0
107	__protein1_rbs	17.0	0.0	0.0
107	__protein2_rbs	22.0	0.0	0.0
107	__protein3_rbs	18.0	0.0	0.0
107	__ribosome	13.0	0.0	0.0
107	__rnase_site_ext	22.0	0.0	0.0
107	p0	1.0	0.0	0.0
107	protein1	626.0	24.0	1.125
107	protein2	561.0	23.0	1.086957
107	protein3	551.0	23.0	1.521739
107	rnapol	0.0	0.0	0.0
108	__protein1_rbs	18.0	0.0	0.0
108	__protein2_rbs	22.0	0.0	0.0
108	__protein3_rbs	20.0	0.0	0.0
108	__ribosome	13.0	0.0	0.0
108	__rnase_site_ext	20.0	0.0	0.0
108	p0	1.0	0.0	0.0
108	protein1	631.0	25.0	1.28
108	protein2	565.0	24.0	1.125
108	protein3	561.0	23.0	1.217391
108	rnapol	0.0	0.0	0.0
109	__protein1_rbs	22.0	0.0	0.0
109	__protein2_rbs	20.0	0.0	0.0
109	__protein3_rbs	17.0	0.0	0.0
109	__ribosome	21.0	0.0	0.0
109	__rnase_site_ext	23.0	0.0	0.0
109	p0	0.0	0.0	0.0
109	protein1	641.0	25.0	1.08
109	protein2	576.0	23.0	0.913043
109	protein3	568.0	23.0	1.347826
109	rnapol	0.0	0.0	0.0
110	__protein1_rbs	22.0	0.0	0.0
110	__protein2_rbs	21.0	0.0	0.0
110	__protein3_rbs	19.0	0.0	0.0
110	__ribosome	16.0	0.0	0.0
110	__rnase_site_ext	23.0	0.0	0.0
110	p0	1.0	0.0	0.0
110	protein1	647.0	26.0	1.115385
110	protein2	581.0	24.0	0.916667
110	protein3	572.0	23.0	1.434783
110	rnapol	0.0	0.0	0.0
111	__protein1_rbs	21.0	0.0	0.0
111	__protein2_rbs	24.0	0.0	0.0
111	__protein3_rbs	17.0	0.0	0.0
111	__ribosome	19.0	0.0	0.0
111	__rnase_site_ext	24.0	0.0	0.0
111	p0	1.0	0.0	0.0
111	protein1	658.0	26.0	1.038462
111	protein2	586.0	25.0	0.84
111	protein3	581.0	23.0	1.434783
111	rnapol	0.0	0.0	0.0
112	__protein1_rbs	23.0	0.0	0.0
112	__protein2_rbs	24.0	0.0	0.0
112	__protein3_rbs	22.0	0.0	0.0
112	__ribosome	15.0	0.0	0.0
112	__rnase_site_ext	23.0	0.0	0.0
112	p0	1.0	0.0	0.0
112	protein1	664.0	26.0	1.0
112	protein2	589.0	25.0	1.04
112	protein3	587.0	24.0	1.375
112	rnapol	0.0	0.0	0.0
113	__protein1_rbs	22.0	0.0	0.0
113	__protein2_rbs	23.0	0.0	0.0
113	__protein3_rbs	22.0	0.0	0.0
113	__ribosome	15.0	0.0	0.0
113	__rnase_site_ext	24.0	0.0	0.0
113	p0	1.0	0.0	0.0
113	protein1	672.0	26.0	0.923077
113	protein2	596.0	25.0	1.08
113	protein3	593.0	25.0	1.36
113	rnapol	0.0	0.0	0.0
114	__protein1_rbs	22.0	0.0	0.0
114	__protein2_rbs	21.0	0.0	0.0
114	__protein3_rbs	22.0	0.0	0.0
114	__ribosome	12.0	0.0	0.0
114	__rnase_site_ext	23.0	0.0	0.0
114	p0	1.0	0.0	0.0
114	protein1	682.0	25.0	0.92
114	protein2	600.0	26.0	1.153846
114	protein3	602.0	25.0	1.4
114	rnapol	0.0	0.0	0.0
115	__protein1_rbs	20.0	0.0	0.0
115	__protein2_rbs	19.0	0.0	0.0
115	__protein3_rbs	24.0	0.0	0.0
115	__ribosome	14.0	0.0	0.0
115	__rnase_site_ext	20.0	0.0	0.0
115	p0	1.0	0.0	0.0
115	protein1	689.0	23.0	0.956522
115	protein2	608.0	26.0	1.153846
115	protein3	608.0	26.0	1.307692
115	rnapol	1.0	0.0	0.0
116	__protein1_rbs	20.0	0.0	0.0
116	__protein2_rbs	23.0	0.0	0.0
116	__protein3_rbs	22.0	0.0	0.0
116	__ribosome	15.0	0.0	0.0
116	__rnase_site_ext	20.0	0.0	0.0
116	p0	0.0	0.0	0.0
116	protein1	694.0	23.0	0.956522
116	protein2	615.0	26.0	1.153846
116	protein3	617.0	26.0	1.269231
116	rnapol	1.0	0.0	0.0
117	__protein1_rbs	19.0	0.0	0.0
117	__protein2_rbs	22.0	0.0	0.0
117	__protein3_rbs	21.0	0.0	0.0
117	__ribosome	13.0	0.0	0.0
117	__rnase_site_ext	21.0	0.0	0.0
117	p0	1.0	0.0	0.0
117	protein1	702.0	25.0	1.0
117	protein2	621.0	26.0	1.153846
117	protein3	624.0	25.0	1.28
117	rnapol	0.0	0.0	0.0
118	__protein1_rbs	20.0	0.0	0.0
118	__protein2_rbs	24.0	0.0	0.0
118	__protein3_rbs	24.0	0.0	0.0
118	__ribosome	17.0	0.0	0.0
118	__rnase_site_ext	21.0	0.0	0.0
118	p0	0.0	0.0	0.0
118	protein1	710.0	25.0	1.04
118	protein2	628.0	26.0	1.115385
118	protein3	633.0	26.0	1.076923
118	rnapol	0.0	0.0	0.0
119	__protein1_rbs	21.0	0.0	0.0
119	__protein2_rbs	21.0	0.0	0.0
119	__protein3_rbs	19.0	0.0	0.0
119	__ribosome	13.0	0.0	0.0
119	__rnase_site_ext	22.0	0.0	0.0
119	p0	1.0	0.0	0.0
119	protein1	713.0	25.0	1.24
119	protein2	637.0	25.0	1.04
119	protein3	640.0	26.0	1.153846
119	rnapol	0.0	0.0	0.0
120	__protein1_rbs	18.0	0.0	0.0
120	__protein2_rbs	20.0	0.0	0.0
120	__protein3_rbs	22.0	0.0	0.0
120	__ribosome	15.0	0.0	0.0
120	__rnase_site_ext	18.0	0.0	0.0
120	p0	1.0	0.0	0.0
120	protein1	726.0	25.0	1.08
120	protein2	644.0	26.0	1.038462
120	protein3	646.0	26.0	1.192308
120	rnapol	0.0	0.0	0.0
121	__protein1_rbs	20.0	0.0	0.0
121	__protein2_rbs	24.0	0.0	0.0
121	__protein3_rbs	21.0	0.0	0.0
121	__ribosome	16.0	0.0	0.0
121	__rnase_site_ext	23.0	0.0	0.0
121	p0	1.0	0.0	0.0
121	protein1	734.0	24.0	1.166667
121	protein2	651.0	27.0	0.851852
121	protein3	653.0	26.0	1.269231
121	rnapol	0.0	0.0	0.0
122	__protein1_rbs	21.0	0.0	0.0
122	__protein2_rbs	24.0	0.0	0.0
122	__protein3_rbs	23.0	0.0	0.0
122	__ribosome	19.0	0.0	0.0
122	__rnase_site_ext	24.0	0.0	0.0
122	p0	1.0	0.0	0.0
122	protein1	742.0	25.0	1.04
122	protein2	656.0	26.0	0.961538
122	protein3	659.0	26.0	1.153846
122	rnapol	0.0	0.0	0.0
123	__protein1_rbs	20.0	0.0	0.0
123	__protein2_rbs	20.0	0.0	0.0
123	__protein3_rbs	24.0	0.0	0.0
123	__ribosome	12.0	0.0	0.0
123	__rnase_site_ext	22.0	0.0	0.0
123	p0	1.0	0.0	0.0
123	protein1	746.0	25.0	1.24
123	protein2	662.0	26.0	1.153846
123	protein3	667.0	26.0	1.038462
123	rnapol	0.0	0.0	0.0
124	__protein1_rbs	22.0	0.0	0.0
124	__protein2_rbs	23.0	0.0	0.0
124	__protein3_rbs	21.0	0.0	0.0
124	__ribosome	18.0	0.0	0.0
124	__rnase_site_ext	23.0	0.0	0.0
124	p0	1.0	0.0	0.0
124	protein1	759.0	25.0	1.04
124	protein2	669.0	26.0	1.115385
124	protein3	674.0	27.0	1.0
124	rnapol	0.0	0.0	0.0
125	__protein1_rbs	20.0	0.0	0.0
125	__protein2_rbs	25.0	0.0	0.0
125	__protein3_rbs	28.0	0.0	0.0
125	__ribosome	15.0	0.0	0.0
125	__rnase_site_ext	21.0	0.0	0.0
125	p0	1.0	0.0	0.0
125	protein1	764.0	25.0	1.24
125	protein2	673.0	27.0	1.148148
125	protein3	681.0	29.0	0.793103
125	rnapol	0.0	0.0	0.0
126	__protein1_rbs	19.0	0.0	0.0
126	__protein2_rbs	22.0	0.0	0.0
126	__protein3_rbs	26.0	0.0	0.0
126	__ribosome	15.0	0.0	0.0
126	__rnase_site_ext	21.0	0.0	0.0
126	p0	1.0	0.0	0.0
126	protein1	774.0	25.0	1.2
126	protein2	680.0	26.0	1.153846
126	protein3	686.0	29.0	0.8620690000000001
126	rnapol	0.0	0.0	0.0
127	__protein1_rbs	23.0	0.0	0.0
127	__protein2_rbs	22.0	0.0	0.0
127	__protein3_rbs	22.0	0.0	0.0
127	__ribosome	17.0	0.0	0.0
127	__rnase_site_ext	24.0	0.0	0.0
127	p0	0.0	0.0	0.0
127	protein1	782.0	25.0	1.12
127	protein2	691.0	26.0	0.961538
127	protein3	690.0	28.0	1.0714290000000002
127	rnapol	0.0	0.0	0.0
128	__protein1_rbs	24.0	0.0	0.0
128	__protein2_rbs	22.0	0.0	0.0
128	__protein3_rbs	25.0	0.0	0.0
128	__ribosome	15.0	0.0	0.0
128	__rnase_site_ext	25.0	0.0	0.0
128	p0	0.0	0.0	0.0
128	protein1	792.0	26.0	0.961538
128	protein2	698.0	25.0	1.0
128	protein3	694.0	28.0	1.25
128	rnapol	1.0	0.0	0.0
129	__protein1_rbs	23.0	0.0	0.0
129	__protein2_rbs	24.0	0.0	0.0
129	__protein3_rbs	25.0	0.0	0.0
129	__ribosome	17.0	0.0	0.0
129	__rnase_site_ext	23.0	0.0	0.0
129	p0	1.0	0.0	0.0
129	protein1	802.0	27.0	0.851852
129	protein2	703.0	25.0	0.92
129	protein3	703.0	29.0	1.275862
129	rnapol	0.0	0.0	0.0
130	__protein1_rbs	23.0	0.0	0.0
130	__protein2_rbs	21.0	0.0	0.0
130	__protein3_rbs	24.0	0.0	0.0
130	__ribosome	10.0	0.0	0.0
130	__rnase_site_ext	24.0	0.0	0.0
130	p0	1.0	0.0	0.0
130	protein1	808.0	27.0	1.0
130	protein2	709.0	25.0	1.0
130	protein3	710.0	27.0	1.407407
130	rnapol	0.0	0.0	0.0
131	__protein1_rbs	24.0	0.0	0.0
131	__protein2_rbs	23.0	0.0	0.0
131	__protein3_rbs	24.0	0.0	0.0
131	__ribosome	16.0	0.0	0.0
131	__rnase_site_ext	24.0	0.0	0.0
131	p0	1.0	0.0	0.0
131	protein1	817.0	27.0	0.777778
131	protein2	712.0	26.0	1.038462
131	protein3	715.0	27.0	1.333333
131	rnapol	0.0	0.0	0.0
132	__protein1_rbs	23.0	0.0	0.0
132	__protein2_rbs	24.0	0.0	0.0
132	__protein3_rbs	22.0	0.0	0.0
132	__ribosome	17.0	0.0	0.0
132	__rnase_site_ext	24.0	0.0	0.0
132	p0	1.0	0.0	0.0
132	protein1	823.0	27.0	0.814815
132	protein2	720.0	27.0	0.962963
132	protein3	724.0	27.0	1.296296
132	rnapol	1.0	0.0	0.0
133	__protein1_rbs	24.0	0.0	0.0
133	__protein2_rbs	23.0	0.0	0.0
133	__protein3_rbs	20.0	0.0	0.0
133	__ribosome	18.0	0.0	0.0
133	__rnase_site_ext	25.0	0.0	0.0
133	p0	1.0	0.0	0.0
133	protein1	833.0	26.0	0.730769
133	protein2	726.0	28.0	1.035714
133	protein3	735.0	26.0	1.307692
133	rnapol	1.0	0.0	0.0
134	__protein1_rbs	21.0	0.0	0.0
134	__protein2_rbs	24.0	0.0	0.0
134	__protein3_rbs	21.0	0.0	0.0
134	__ribosome	18.0	0.0	0.0
134	__rnase_site_ext	21.0	0.0	0.0
134	p0	1.0	0.0	0.0
134	protein1	837.0	26.0	0.769231
134	protein2	734.0	28.0	1.0714290000000002
134	protein3	745.0	26.0	1.230769
134	rnapol	0.0	0.0	0.0
135	__protein1_rbs	23.0	0.0	0.0
135	__protein2_rbs	24.0	0.0	0.0
135	__protein3_rbs	22.0	0.0	0.0
135	__ribosome	12.0	0.0	0.0
135	__rnase_site_ext	24.0	0.0	0.0
135	p0	1.0	0.0	0.0
135	protein1	841.0	26.0	0.8461540000000001
135	protein2	737.0	28.0	1.107143
135	protein3	748.0	26.0	1.346154
135	rnapol	0.0	0.0	0.0
136	__protein1_rbs	20.0	0.0	0.0
136	__protein2_rbs	25.0	0.0	0.0
136	__protein3_rbs	24.0	0.0	0.0
136	__ribosome	24.0	0.0	0.0
136	__rnase_site_ext	22.0	0.0	0.0
136	p0	1.0	0.0	0.0
136	protein1	851.0	26.0	0.769231
136	protein2	745.0	27.0	1.0
136	protein3	757.0	27.0	1.074074
136	rnapol	0.0	0.0	0.0
137	__protein1_rbs	21.0	0.0	0.0
137	__protein2_rbs	25.0	0.0	0.0
137	__protein3_rbs	24.0	0.0	0.0
137	__ribosome	13.0	0.0	0.0
