Iteration	SSE	Accepted
1086	18465.432500000006	yes
1087	16077.192500000012	yes
1088	20978.572500000002	no
1089	17466.43250000001	no
1090	20621.592499999995	no
1091	18587.412500000006	no
1092	22158.572499999987	no
1093	17066.332499999968	yes
1094	21626.072499999984	no
1095	21339.8125	no
1096	20965.112499999985	no
1097	19595.612499999985	no
1098	16840.5125	yes
1099	21189.352500000008	no
1100	17137.812500000004	no
1101	18755.952499999992	no
1102	19158.6525	no
1103	16448.41250000001	yes
1104	17389.59249999999	no
1105	18812.79250000001	no
1106	19873.01249999999	no
1107	19118.912499999995	no
1108	18087.452499999978	no
1109	19866.89249999998	no
1110	19066.432499999995	no
1111	20248.2925	no
1112	20294.652499999982	no
1113	21939.172500000004	no
1114	19088.412500000006	no
1115	24179.152499999997	no
1116	18860.1125	no
1117	20342.29249999999	no
1118	17933.512499999997	no
1119	19631.472500000003	no
1120	17749.57249999999	no
1121	17580.192500000005	no
1122	18062.91249999999	no
1123	18616.7725	no
1124	18192.392499999987	no
1125	18679.05249999999	no
1126	21441.692499999994	no
1127	21020.57249999998	no
1128	20519.572499999977	no
1129	21216.092499999988	no
1130	19162.5925	no
1131	19010.492499999997	no
1132	19750.83249999998	no
1133	15708.952499999992	yes
1134	21112.372499999987	no
1135	20055.072499999987	no
1136	16560.672500000004	no
1137	19081.57250000001	no
1138	17926.032499999987	no
1139	17984.73249999999	no
1140	20066.432499999995	no
1141	19939.63249999999	no
1142	17806.832499999982	no
1143	17218.372500000005	no
1144	17882.75249999998	no
1145	19957.552499999998	no
1146	19648.832499999982	no
1147	17305.572500000006	no
1148	18776.43249999999	no
1149	19728.9125	no
1150	19718.152499999993	no
1151	23869.892500000027	no
1152	18165.3725	no
1153	18971.4525	no
1154	19362.112499999996	no
1155	20064.432499999995	no
1156	19902.33249999999	no
1157	18499.5325	no
1158	16996.65250000001	no
1159	17956.712499999998	no
1160	17500.672499999997	no
1161	20335.632499999992	no
1162	19779.25249999999	no
1163	19351.392499999994	no
1164	21276.4125	no
1165	21309.192499999994	no
1166	22618.612500000003	no
